articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
5acf2aa3068401528a2a7e13,1994,By THOMAS B. EDSALL,article,Trump Wants America to Revert to the Queens of His Childhood,"['Presidential Election of 2016', 'Race and Ethnicity', 'Housing and Urban Development Department', 'Carson, Benjamin S', 'Scaramucci, Anthony', 'Trump, Donald J', 'Queens (NYC)']",68,OpEd,0,2018-04-12 09:45:04,Unknown,His contentious views on immigration and integration have their roots in the ethnic and racial transformation of his home borough.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/12/opinion/trump-queens-childhood-america.html
5acf2aa3068401528a2a7e14,1007,By SUSAN FOWLER,article,Where #MeToo Should Go Next,"['Sexual Harassment', 'Law and Legislation', '#MeToo Movement', 'Workplace Hazards and Violations']",68,OpEd,27,2018-04-12 09:45:04,Unknown,"Legislation to end forced arbitration agreements is sitting in Congress, awaiting a vote. It’s something everyone should get behind.",The New York Times,Op-Ed,https://www.nytimes.com/2018/04/12/opinion/metoo-susan-fowler-forced-arbitration.html
5acf2aa3068401528a2a7e15,621,By LIZA OLIVER,article,"Appointing Yet Another White, Male Director Is a Missed Opportunity for the Met","['Women and Girls', 'Metropolitan Museum of Art', 'Appointments and Executive Changes', 'Museums', 'Hollein, Max', 'Weiss, Daniel H', 'de Montebello, Philippe']",68,OpEd,0,2018-04-12 09:45:04,Unknown,"Once again, the museum has ignored the droves of qualified women in the field.",The New York Times,Op-Ed,https://www.nytimes.com/2018/04/12/opinion/met-museum-max-hollein.html
5acf2aa4068401528a2a7e16,1781,By LINDA GREENHOUSE,article,Dissenting Against the Supreme Court’s Rightward Shift,"['Constitution (US)', 'Habeas Corpus', 'Courts and the Judiciary', 'Supreme Court (US)', 'Brennan, William J Jr', 'Ginsburg, Ruth Bader', 'Marshall, Thurgood', 'Reinhardt, Stephen R', 'Thomas, Clarence']",68,OpEd,0,2018-04-12 09:45:04,Unknown,"The liberal federal appeals court judge Stephen Reinhardt, who died last month, was defiant in his resistance but hopeful for the future.",The New York Times,Op-Ed,https://www.nytimes.com/2018/04/12/opinion/supreme-court-right-shift.html
5acf2724068401528a2a7df7,961,By LAURA M. HOLSON,article,Lots of Fish on the Screen,"['Fishing, Sport', 'Social Media', 'Travel and Vacations', 'Instagram Inc']",64,Styles,0,2018-04-12 09:30:10,Unknown,"Instagram has become the new place for anglers to document every whopper, swap stories about secret fishing holes and, well, brag.",The New York Times,News,https://www.nytimes.com/2018/04/12/style/instagram-fishing.html
5acf2021068401528a2a7dcd,2051,By SALAMISHAH TILLET,article,Saying So Long To ‘Scandal’,"['Blacks', 'Race and Ethnicity', 'Television', 'Women and Girls', 'ABC Inc', 'Rhimes, Shonda', 'Goldwyn, Tony', 'Washington, Kerry', 'Scandal (TV Program)', 'Young, Bellamy']",68,Arts&Leisure,20,2018-04-12 09:00:14,Television,"As “Scandal” heads toward its finale, Shonda Rhimes, the show’s creator, and three of its stars discuss its craziest twists, its nuanced handling of racial issues and its legacy.",The New York Times,News,https://www.nytimes.com/2018/04/12/arts/television/scandal-finale-shonda-rhimes-kerry-washington.html
5acf201f068401528a2a7dca,1875,By ROBERT SIMONSON,article,Brooklyn Stalwart Heads West and North,"['Travel and Vacations', 'Upper East Side (Manhattan, NY)', 'East Harlem (Manhattan, NY)']",68,Travel,8,2018-04-12 09:00:10,Unknown,"After decades of living in New York City, discovering the many charms of a Manhattan neighborhood.",The New York Times,News,https://www.nytimes.com/2018/04/12/travel/upper-east-side-manhattan-tour.html
5acf2020068401528a2a7dcc,888,By JOYCE COHEN,article,A Phoenix Transplant Wages an All-Out Battle Against Sticker Shock,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Prospect Heights (Brooklyn, NY)']",68,RealEstate,4,2018-04-12 09:00:09,Unknown,"After relocating last year, Lindsey Olson found paying rent in Brooklyn “insane.”",The New York Times,News,https://www.nytimes.com/2018/04/12/realestate/a-phoenix-transplant-buys-in-brooklyn.html
5acf201d068401528a2a7dc2,1371,By DANA GOLDSTEIN and ALEXANDER BURNS,article,Teacher Walkouts Threaten Republicans’ Grip on Red States,"['Education (K-12)', 'Politics and Government', 'Teachers and School Employees', 'Fallin, Mary', 'Arizona', 'Kentucky', 'Oklahoma', 'Strikes']",68,National,13,2018-04-12 09:00:08,Unknown,Unrest around education appears to be symptomatic of broader unease about years of budget cuts that have followed tax cuts.,The New York Times,News,https://www.nytimes.com/2018/04/12/us/teacher-walkouts-threaten-republican-grip-on-conservative-states.html
5acf201e068401528a2a7dc5,1089,By CARL HULSE,article,House (and a Party) Upended as Speaker Calmly Takes His Leave,"['United States Politics and Government', 'Tax Cuts and Jobs Act (2017)', 'Elections, House of Representatives', 'National Republican Congressional Committee', 'Republican Party', 'Ryan, Paul D Jr', 'Trump, Donald J', 'Wisconsin']",68,Washington,17,2018-04-12 09:00:07,Politics,"The speaker’s departure was no surprise, but the timing of it could create problems for the Republicans left behind.",The New York Times,News,https://www.nytimes.com/2018/04/12/us/politics/paul-ryan-republican-party-turmoil.html
5acf2015068401528a2a7dbf,1649,By SUZANNE CARMICK,article,"36 Hours in Victoria, British Columbia","['Travel and Vacations', 'Vancouver Island (British Columbia)']",67,Travel,0,2018-04-12 09:00:01,Unknown,"On lush Vancouver Island, this urban jewel offers innovative restaurants, gorgeous parks and gardens, and museums that celebrate the area’s many cultures. ",The New York Times,News,https://www.nytimes.com/2018/04/12/travel/36-hours-in-victoria-british-columbia.html
5acf12f4068401528a2a7d8f,410,By CAROLINE CROSSON GILPIN,article,Teaching Activities for: ‘Kidnapped as Schoolgirls by Boko Haram: Here They Are Now’,[],66,Learning,0,2018-04-12 08:04:00,Unknown,What are the lives like now for the students who were abducted in 2014?,The New York Times,News,https://www.nytimes.com/2018/04/12/learning/teaching-activities-for-kidnapped-as-schoolgirls-by-boko-haram-here-they-are-now.html
5acf1205068401528a2a7d86,729,By EVELYN NIEVES,article,"Portraits of Mestiza in Mexico, as They Wish to Be Seen","['Photography', 'Indigenous People', 'Oaxaca (Mexico)', 'Women and Girls', 'Fabian, Citlali']",67,Photo,0,2018-04-12 08:00:01,Unknown,Citlali Fabian’s collaborative portraits of Oaxacan women and girls are both intimate and universal.,The New York Times,News,https://www.nytimes.com/2018/04/12/lens/portraits-of-indigenous-women-in-mexico-as-they-wish-to-be-seen.html
5acf04a6068401528a2a7d30,61,By NATALIE PROULX,article,Fashion Comebacks,[],66,Learning,0,2018-04-12 07:03:00,Unknown,What trends from the past would you like to see revived?,The New York Times,News,https://www.nytimes.com/2018/04/12/learning/fashion-comebacks.html
5acf0072068401528a2a7d13,774,By TIM HERRERA,article,Unknown,"['Beds and Bedding', 'Pillows', 'Anxiety and Stress']",65,Smarter Living,3,2018-04-12 06:45:04,Unknown,Treat yourself!,The New York Times,News,https://www.nytimes.com/2018/04/12/smarter-living/5-cheap-ish-things-you-need-in-your-bedroom.html
5acee80f068401528a2a7c51,509,By NATALIE PROULX,article,Is Now the Best Time in Human History to Be Alive?,[],68,Learning,0,2018-04-12 05:01:00,Unknown,"If you had to choose a time to be born and you didn’t know who you’d be or where you’d be, what time would you choose? Why?",The New York Times,News,https://www.nytimes.com/2018/04/12/learning/is-now-the-best-time-in-human-history-to-be-alive.html
5acee7d3068401528a2a7c4f,221,By NICHOLAS BAKALAR,article,Morning People May Live Longer Than Night Owls,"['Deaths (Fatalities)', 'Sleep']",60,Well,0,2018-04-12 05:00:00,Mind,"Compared with “definite morning” types, “definite evening” types had a 10 percent increased risk of dying over a six-and-a-half-year study period.",The New York Times,News,https://www.nytimes.com/2018/04/12/well/mind/morning-people-may-live-longer-than-night-owls.html
5acecd93068401528a2a7b99,1191,By MIKE HALE,article,"‘The Americans’ Season 6, Episode 3 Recap: Moscow Believes in Beef Stew","['Television', 'The Americans (TV Program)']",67,Culture,0,2018-04-12 03:08:01,Television,"For the third week in a row, “The Americans” hosted a meeting of the Soviet culture appreciation society.",The New York Times,News,https://www.nytimes.com/2018/04/11/arts/television/the-americans-season-6-episode-3-recap-urban-transport-planning.html
5acebdaa068401528a2a7b3a,1312,By DANIEL E. SLOTNIK,article,"Overlooked No More: Lin Huiyin and Liang Sicheng, Chroniclers of Chinese Architecture","['Lin Huiyin (1904-55)', 'Liang Sicheng', 'China', 'Architecture', 'Writing and Writers', 'Biographical Information']",64,Obits,0,2018-04-12 02:00:09,Unknown,"In the 1930s, the couple began surveying and recording the country’s overlooked ancient buildings, in an effort to begin preserving them.",The New York Times,News,https://www.nytimes.com/2018/04/11/obituaries/overlooked-lin-huiyin-and-liang-sicheng.html
5acebda3068401528a2a7b39,648,By DEB AMLEN,article,Unknown,"['Crossword Puzzles', 'Television', 'Cable Television']",68,Games,0,2018-04-12 02:00:01,Unknown,Jules Markey watches us solve his crossword puzzle.,The New York Times,News,https://www.nytimes.com/2018/04/11/crosswords/daily-puzzle-2018-04-12.html
5aceba23068401528a2a7b17,1067,By JESSE GREEN,article,The Silent Partner,"['Theater', 'Studio 54', 'Children of a Lesser God (Play)', 'Medoff, Mark', 'Leon, Kenny', 'Ridloff, Lauren', 'Jackson, Joshua (1978- )']",67,Culture,1,2018-04-12 01:45:05,Unknown,"The first Broadway revival of Mark Medoff’s 1980 play shows that it was ahead of its time about deafness, but not about gender.",The New York Times,Review,https://www.nytimes.com/2018/04/11/theater/review-children-of-a-lesser-god-broadway.html
5aceb380068401528a2a7ae5,1281,"By JIM RUTENBERG, EMILY STEEL and MIKE McINTIRE",article,Headline a Tabloid Didn’t Run Catches the Investigators’ Eyes,"['Trump, Donald J', 'American Media Inc', 'Pecker, David J', 'Cohen, Michael D (1966- )', 'Clifford, Stephanie (1979- )', 'McDougal, Karen (1971- )', 'Federal Bureau of Investigation', 'Federal Election Commission', 'National Enquirer', 'Howard, Dylan', 'Adultery', 'Magazines', 'Presidential Election of 2016', 'Campaign Finance']",66,Investigative,1,2018-04-12 01:16:46,Politics,"A federal inquiry is examining the relationship between a tabloid company, President Trump and his lawyer Michael D. Cohen, whose office was raided by the F.B.I.",The New York Times,News,https://www.nytimes.com/2018/04/11/us/politics/trump-national-enquirer-american-media.html
5aceb358068401528a2a7ae3,1220,By GARDINER HARRIS,article,Pompeo Begins Charm Offensive Before His Senate Questioning,"['Pompeo, Mike', 'State Department', 'United States International Relations', 'United States Politics and Government', 'Central Intelligence Agency', 'Senate Committee on Foreign Relations']",68,Washington,10,2018-04-12 01:16:06,Politics,Career diplomats have greeted the nomination of Mike Pompeo as the next secretary of state as a harbinger of new life for the department.,The New York Times,News,https://www.nytimes.com/2018/04/11/us/politics/pompeo-senate-secretary-of-state.html
5aceac7d068401528a2a7ac1,901,By IOAN GRILLO,article,America’s Lethal Export,"['Gun Control', 'Firearms', 'Drug Cartels', 'Smuggling', 'Mexico', 'Arms Trade', 'United States']",66,OpEd,31,2018-04-12 00:46:52,Unknown,Trump should consider how the United States exports its own deadly products.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/11/opinion/american-guns-mexico.html
5aceabf8068401528a2a7abf,1064,By MARK LANDLER,article,"In Tweets on Syria, Russia and China: Triumph of Contradiction","['United States Politics and Government', 'United States International Relations', 'Trump, Donald J', 'Assad, Bashar al-', 'Mueller, Robert S III', 'Xi Jinping', 'Putin, Vladimir V', 'China', 'Syria', 'Russia']",68,Washington,9,2018-04-12 00:44:37,Politics,"“Foolish consistency” may be the hobgoblin of little minds, but the president’s back flips on foreign policy have left officials more bewildered than usual.",The New York Times,News,https://www.nytimes.com/2018/04/11/us/politics/trump-russia-syria-china.html
5acea763068401528a2a7a82,1042,By CHRISTOPHER BUSKIRK,article,"Good Riddance, Mr. Speaker","['Ryan, Paul D Jr', 'Trump, Donald J', 'House of Representatives', 'United States Politics and Government']",68,OpEd,27,2018-04-12 00:25:05,Unknown,"For his entire career, Paul Ryan has been the wunderkind who couldn’t deliver.",The New York Times,Op-Ed,https://www.nytimes.com/2018/04/11/opinion/paul-ryan-retiring-speaker.html
5acea2d9068401528a2a7a5b,1351,By BEN HUBBARD,article,"In Syrian Town, Objects Fell From Sky, Then Shouts of ‘Chemicals!’","['Biological and Chemical Warfare', 'Organization for the Prohibition of Chemical Weapons', 'Assad, Bashar al-', 'Syria', 'Douma (Syria)', 'Civilian Casualties']",68,Foreign,8,2018-04-12 00:05:43,Middle East,An attack on a Damascus suburb has drawn the threat of a retaliatory missile strike from President Trump. What really happened there?,The New York Times,News,https://www.nytimes.com/2018/04/11/world/middleeast/syria-chemical-attack-douma.html
5ace9ff9068401528a2a7a0e,961,By JOHN SCHWARTZ,article,Plan to Track Methane Leaks From Above,"['Methane', 'Greenhouse Gas Emissions', 'Satellites', 'Global Warming', 'Environmental Defense Fund']",65,Climate,23,2018-04-11 23:53:27,Unknown,An environmental group says it will spend millions to launch a satellite that could help fight climate change by identifying methane leaks with pinpoint accuracy.,The New York Times,News,https://www.nytimes.com/2018/04/11/climate/methane-monitoring-satellite.html
5ace9ad2068401528a2a79b3,640,By THE EDITORIAL BOARD,article,"It’s Not Too Late, Mr. Ryan","['United States Politics and Government', 'House of Representatives', 'Ryan, Paul D Jr', 'Trump, Donald J', 'Wisconsin']",65,Editorial,30,2018-04-11 23:31:28,Unknown,How the departing House speaker handles President Trump will define his legacy. It’s not too late for him to step up.,The New York Times,Editorial,https://www.nytimes.com/2018/04/11/opinion/paul-ryan-trump-retirement-courage.html
5ace9a71068401528a2a79b0,825,By NICHOLAS KRISTOF,article,The U.S. Will Pay if Trump Fires Mueller,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Appointments and Executive Changes', 'Special Prosecutors (Independent Counsel)', 'Ethics and Official Misconduct', 'Justice Department', 'Cohen, Michael D (1966- )', 'Mueller, Robert S III', 'Trump, Donald J']",68,OpEd,31,2018-04-11 23:29:51,Unknown,This is about America being a nation of citizens equal before the law.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/11/opinion/fire-mueller-trump.html
5ace94e8068401528a2a7978,1147,By KEVIN ROOSE,article,Tugging on the Reins Of Facebook’s Power,"['Law and Legislation', 'Computers and the Internet', 'Social Media', 'Online Advertising', 'United States Politics and Government', 'Regulation and Deregulation of Industry', 'Data-Mining and Database Marketing', 'Cambridge Analytica', 'Facebook Inc', 'Zuckerberg, Mark E']",68,Business,1,2018-04-11 23:06:15,Unknown,The biggest obstacle to regulating Facebook is not Congress’s lack of digital expertise. It’s a lack of political will.,The New York Times,News,https://www.nytimes.com/2018/04/11/technology/mark-zuckerberg-facebook-hearing.html
